contract_id,n_snapshots,mean_consecutive_diff,max_consecutive_diff,std_consecutive_diff
100256,59,0.35595008645904297,1.4313508416604663,0.3150951347878871
100257,10,0.4709408790479039,1.2706089606905506,0.4436959758972256
100258,60,0.3206854325044237,1.4335243718556634,0.3307472270439698
100259,38,0.4575643175439256,1.9755554493346803,0.5183308484333483
100260,72,0.3354473035721283,1.890244590578291,0.4094066662419996
100261,40,0.41346165308065924,1.3868876849337868,0.3566632724220117
100262,72,0.38204416833378385,1.6309458242345873,0.3475051511167859
100263,49,0.3243965363296661,1.4359064442940277,0.36406140754022975
100264,61,0.32765719262553755,1.465352750924876,0.32133314174249206
100265,20,0.3332482710471587,1.326173905922415,0.3496844391318813
100266,18,0.36106695556491003,1.3961601361912173,0.3959182585969607
100267,36,0.3083246247530372,1.4116215902846954,0.3108310671359485
100268,75,0.3232909495296083,1.484786979405047,0.3505712414005202
100269,8,0.5298822927124637,1.376412864207086,0.5056902880145704
100270,38,0.3308863788688606,1.3855336977271546,0.377078256005738
100271,57,0.3937269290535014,1.787438325904446,0.40494905456513497
100272,57,0.32922126209817676,1.987991973576201,0.4448192507474688
100273,69,0.35376136596141405,1.614763776444715,0.3284902250957772
100274,6,0.7492075079780663,1.3113376103514973,0.46003065345893324
100275,57,0.37350608669552904,2.000658871250897,0.436286766954675
100276,75,0.3394917855419194,1.5302142747257195,0.37459892616828977
100277,57,0.4061777995653563,2.200306799013181,0.4265458687916332
100278,53,0.30710612629936157,1.3916785020579963,0.33049392180671583
100279,69,0.3211954433473277,1.487309277594916,0.3194261973198709
100280,32,0.3391609221305334,1.4182191025590278,0.37209699910244126
100281,55,0.3771186091181796,1.4226553111219644,0.3235210914536558
100282,30,0.3207724642412815,1.4778421707444684,0.33868264262082537
100283,66,0.34143088940306837,1.6619146292354054,0.2795602824797011
100284,13,0.35551283545330353,1.2525856591193287,0.2921591318692985
100285,47,0.3936578660411286,1.744075684801421,0.36486115561276883
100286,64,0.30332199585925235,1.4460228170450762,0.320351454000677
100287,20,0.3214703501474697,1.4302911361683976,0.3965593895453339
100288,59,0.29105936158147283,1.4332297169380979,0.33567546522033204
100289,47,0.2732756346716227,1.4323249763186885,0.27776603247034504
100290,66,0.33259721067975145,1.4134616023154811,0.31143706937560184
100291,51,0.31522370063538757,1.476907491601755,0.348134721327506
100292,9,0.4824642685887506,1.254443320675512,0.4530015724271192
100293,77,0.3614974190669262,1.508198727310317,0.3639123115945576
100294,9,0.4842540863281545,1.3756430555954655,0.48735148584334687
100295,32,0.4988438006893217,1.5689958271576467,0.48207830379555744
100296,73,0.28828171635342836,1.4781429127269314,0.3058656774320613
100297,48,0.3159947104004607,1.4872600679402532,0.4217756997935089
100298,30,0.3331235343331941,1.5195933533618922,0.39360640426126714
100299,59,0.39122822562324794,1.7964806289325639,0.4362929578127151
100300,59,0.3244367128660819,1.4317052665590528,0.3283507637998472
100301,12,0.2931399102549103,1.2759212467060583,0.33083067816191813
100302,53,0.3270450292938848,1.4719445373332096,0.34450004182407196
100303,29,0.37205016376626476,1.8307651969966885,0.4814557150616906
100304,43,0.29166582714130684,1.4369475319076221,0.29072656195445196
100305,32,0.3743519860968321,1.4358624393448804,0.3686393607716243
100306,37,0.4126935378734396,1.6275648129110911,0.4515548883379877
100307,48,0.38092155580428366,1.8040918572968336,0.43469589510002526
100308,15,0.2996346962392403,1.2499072040623167,0.28937928169840343
100309,62,0.3480092470393627,1.4325328003828095,0.32152981205016024
100310,55,0.32291613017938414,1.4777776632260708,0.36630881738000887
100311,13,0.3062179903724989,1.251037782567333,0.327869003406576
100312,41,0.31024700492055296,1.358812813092193,0.35885231700461345
100313,46,0.3439356634665913,1.4080221599093594,0.33930488545037296
100314,78,0.3809718154120859,1.5796583130867583,0.3764741227086592
100315,48,0.27037230890321734,1.3794544426789834,0.3529959409395162
100316,56,0.32841811529935344,1.5225622843423223,0.34225243024285285
100317,53,0.33089954111683817,1.3929409654140825,0.37069614447677307
100318,34,0.31081200674362786,1.42469164469817,0.3155088501185295
100319,35,0.3687281921976956,1.398711090614426,0.2906104335337702
100320,8,0.5016426453550269,1.3650385978289856,0.5137353403472731
100321,41,0.43212923774673967,1.6041366812611884,0.4279178759516554
100322,54,0.32119023257636836,1.4199609995836133,0.3344246410977473
100323,43,0.2821484806374885,1.4182854644612626,0.2940114638260777
100324,41,0.3287385766272397,1.3719896544748302,0.2828244489033536
100325,39,0.36656342032638384,1.425065745447914,0.3702068364227605
100326,63,0.31665057554150056,1.4125318486011469,0.3117753685653987
100327,43,0.4689399554456128,1.7495808723108268,0.4827269265089263
100328,13,0.38412995278020795,1.2707588814329265,0.30051605037602735
100329,7,0.7277382186718696,1.3871484398153404,0.4662103319341483
